salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
3750,2341,2018-06-29,11470000,Adjustment
3751,2341,2020-02-13,12780000,Annual Raise
3752,2341,30/09/2021,13470000,Market Correction
3753,2341,17/05/2023,14160000,Market Correction
3754,2342,16/01/2017,29120000,Initial
3755,2342,20/08/2018,31370000,Market Correction
3756,2342,2020-03-23,34330000,Adjustment
3757,2342,2021-10-26,37550000,
3758,2342,30-05-2023,39930000,Promotion
3759,2343,22/10/2016,12490000,Initial
3760,2343,12/06/2018,13110000,Annual Raise
3761,2343,01/02/2020,14290000,Annual Raise
3762,2343,2021-09-21,15340000,Market Correction
3763,2343,13/05/2023,17170000,Promotion
3764,2344,11/12/2019,41740000,Initial
3765,2344,18-08-2021,45510000,Market Correction
3766,2344,26/04/2023,47460000,Annual Raise
3767,2345,19/06/2022,21720000,Initial
3768,2346,20/01/2021,56470000,Initial
3769,2346,11/01/2023,62710000,Adjustment
3770,2347,16-07-2019,17210000,Initial
3771,2347,2021-05-11,18640000,Annual Raise
3772,2347,2023-03-07,19880000,Adjustment
3773,2348,01/10/2016,21710000,Initial
3774,2348,2018-05-28,24160000,Market Correction
3775,2348,2020-01-22,26940000,Annual Raise
3776,2348,2021-09-17,28080000,Adjustment
3777,2349,25-04-2020,35090000,Initial
3778,2349,16-11-2021,38360000,Adjustment
3779,2349,10-06-2023,40120000,Market Correction
3780,2350,19/10/2018,41500000,Initial
3781,2350,2020-05-07,43890000,Promotion
3782,2350,25/11/2021,49100000,Market Correction
3783,2350,2023-06-14,51770000,Promotion
3784,2351,2016-07-25,12230000,Initial
3785,2351,2018-04-02,13350000,Adjustment
3786,2351,09-12-2019,14820000,Market Correction
3787,2351,17/08/2021,16570000,Market Correction
3788,2351,2023-04-25,17780000,Promotion
3789,2352,2021-12-04,42380000,Initial
3790,2352,2023-06-19,44220000,Annual Raise
3791,2353,2015-08-14,4300000,Initial
3792,2353,07/03/2017,4720000,
3793,2353,29-09-2018,4920000,Annual Raise
3794,2353,2020-04-23,5150000,Market Correction
3795,2353,15/11/2021,5540000,
3796,2353,2023-06-09,5910000,Annual Raise
3797,2354,06/10/2023,25870000,
3798,2355,14-01-2021,17490000,Initial
3799,2355,08/01/2023,18820000,Promotion
3800,2356,27/09/2020,11070000,Initial
3801,2356,2022-11-14,11860000,Promotion
3802,2357,24-06-2022,16920000,Initial
3803,2358,23/02/2019,21970000,Initial
3804,2358,2021-02-05,23610000,Market Correction
3805,2358,2023-01-19,25960000,Annual Raise
3806,2359,15/06/2018,19420000,Initial
3807,2359,2020-02-03,21430000,Promotion
3808,2359,23/09/2021,22950000,Annual Raise
3809,2359,2023-05-14,24510000,Annual Raise
3810,2360,26-04-2023,29160000,Initial
3811,2361,04/03/2023,11140000,Initial
3812,2362,11/08/2016,9860000,Initial
3813,2362,16-04-2018,10290000,Adjustment
3814,2362,2019-12-20,10820000,Annual Raise
3815,2362,24-08-2021,12090000,Annual Raise
3816,2362,29/04/2023,13000000,Promotion
3817,2363,28-09-2015,10890000,Initial
3818,2363,2017-04-13,11450000,Market Correction
3819,2363,29/10/2018,12260000,Annual Raise
3820,2363,15/05/2020,12980000,Promotion
3821,2363,30-11-2021,13920000,Annual Raise
3822,2363,17-06-2023,14970000,Market Correction
3823,2364,2015-01-28,4100000,Initial
3824,2364,23/09/2016,4440000,Annual Raise
3825,2364,20-05-2018,4870000,Market Correction
3826,2364,2020-01-15,5220000,Market Correction
3827,2364,10-09-2021,5730000,Annual Raise
3828,2364,07/05/2023,6160000,Annual Raise
3829,2365,19/12/2022,17630000,Initial
3830,2366,2018-03-31,17120000,Initial
3831,2366,2019-12-08,17940000,
3832,2366,16-08-2021,18870000,Market Correction
3833,2366,25-04-2023,20160000,Promotion
3834,2367,11-05-2024,31850000,Initial
3835,2368,08/07/2017,23800000,Initial
3836,2369,23/05/2016,12610000,
3837,2369,2018-02-11,13340000,Promotion
3838,2369,02/11/2019,14210000,Market Correction
3839,2369,23/07/2021,15530000,Promotion
3840,2369,13-04-2023,16830000,Promotion
3841,2370,2022-09-18,11780000,Initial
3842,2371,12-07-2020,15020000,Initial
3843,2371,07/10/2022,15920000,Market Correction
3844,2372,08/07/2021,38750000,Initial
3845,2372,05/04/2023,40660000,Promotion
3846,2373,14-10-2022,29920000,Initial
3847,2374,24/06/2024,22960000,Initial
3848,2375,2024-11-06,11830000,Initial
3849,2376,19/01/2019,46840000,Initial
3850,2376,2021-01-12,49300000,Promotion
3851,2376,2023-01-07,54580000,Adjustment
3852,2377,09-12-2020,21450000,Initial
3853,2377,21-12-2022,23450000,Market Correction
3854,2378,2023-07-30,21970000,Initial
3855,2379,09/04/2024,24230000,Initial
3856,2380,28/01/2016,13430000,Initial
3857,2380,10-11-2017,14390000,Adjustment
3858,2380,24-08-2019,15890000,Market Correction
3859,2380,06-06-2021,17070000,Annual Raise
3860,2380,20/03/2023,17870000,Promotion
3861,2381,14-07-2016,20450000,Initial
3862,2381,24/03/2018,22700000,Adjustment
3863,2381,2019-12-03,25300000,Annual Raise
3864,2381,2021-08-12,26920000,Market Correction
3865,2381,23-04-2023,29650000,Market Correction
3866,2382,25/10/2018,47510000,Initial
3867,2382,12/05/2020,52040000,Adjustment
3868,2382,28/11/2021,58230000,Market Correction
3869,2382,16-06-2023,65120000,Market Correction
3870,2383,23/08/2020,12240000,Initial
3871,2383,28/10/2022,13350000,
3872,2384,06/09/2019,28050000,Initial
3873,2384,2021-06-15,30950000,Promotion
3874,2384,2023-03-25,32630000,Adjustment
3875,2385,13/03/2015,8180000,Initial
3876,2385,2016-10-30,8850000,Adjustment
3877,2385,19-06-2018,9350000,Market Correction
3878,2385,06/02/2020,10450000,Annual Raise
3879,2385,25-09-2021,11410000,Market Correction
3880,2385,15/05/2023,11960000,Market Correction
3881,2386,2024-02-29,17320000,Initial
3882,2387,06/12/2016,14080000,Initial
3883,2387,18-07-2018,14840000,Promotion
3884,2387,28/02/2020,15900000,Annual Raise
3885,2387,09-10-2021,17210000,Promotion
3886,2387,22-05-2023,19140000,Promotion
3887,2388,29-06-2017,22110000,Initial
3888,2389,09-05-2017,35620000,Initial
3889,2390,15/11/2015,18400000,Initial
3890,2390,05/11/2017,20390000,Annual Raise
3891,2390,2019-10-27,21390000,
3892,2391,15/05/2015,17780000,Initial
3893,2391,21/12/2016,19780000,Adjustment
3894,2391,2018-07-31,20960000,Adjustment
3895,2391,2020-03-08,22280000,Annual Raise
3896,2391,2021-10-16,24350000,Adjustment
3897,2391,25-05-2023,26360000,Market Correction
3898,2392,02-05-2016,23230000,Initial
3899,2392,2018-01-25,25180000,Annual Raise
3900,2392,20/10/2019,27740000,Adjustment
3901,2392,2021-07-14,30040000,Promotion
3902,2392,08/04/2023,32180000,Annual Raise
3903,2393,18/06/2023,18260000,Initial
3904,2394,26/01/2017,18730000,Initial
3905,2394,2018-08-28,20560000,Market Correction
3906,2394,29/03/2020,22620000,Promotion
3907,2394,30/10/2021,25130000,Adjustment
3908,2394,01/06/2023,27240000,Adjustment
3909,2395,02-07-2021,25930000,Initial
3910,2395,02-04-2023,27550000,Adjustment
3911,2396,2020-08-30,25560000,Initial
3912,2396,2022-10-31,28470000,Annual Raise
3913,2397,06-12-2020,37550000,Initial
3914,2397,19-12-2022,42000000,Adjustment
3915,2398,16/06/2023,43180000,Initial
3916,2399,27/08/2020,29930000,Initial
3917,2399,2022-10-30,33150000,Adjustment
3918,2400,06-12-2019,22270000,Initial
3919,2400,14/08/2021,24760000,Promotion
3920,2400,24/04/2023,27100000,Annual Raise
3921,2401,04/04/2019,17980000,Initial
3922,2401,03/03/2021,19020000,Annual Raise
3923,2401,01/02/2023,20050000,Adjustment
3924,2402,2023-07-16,11590000,Initial
3925,2403,2020-07-23,29220000,Initial
3926,2403,12-10-2022,32370000,Annual Raise
3927,2404,03/12/2015,21880000,Initial
3928,2404,07/06/2017,23180000,Adjustment
3929,2404,12/12/2018,25490000,Market Correction
3930,2404,17-06-2020,28210000,Annual Raise
3931,2404,22/12/2021,30860000,Annual Raise
3932,2404,28-06-2023,33850000,Promotion
3933,2405,2021-09-25,17180000,Initial
3934,2405,15-05-2023,18850000,Promotion
3935,2406,14-07-2017,8520000,Initial
3936,2406,27-05-2019,9510000,
3937,2406,2021-04-08,10080000,Annual Raise
3938,2406,2023-02-19,11080000,Promotion
3939,2407,12/02/2017,14510000,Initial
3940,2407,11/09/2018,15680000,Market Correction
3941,2407,2020-04-09,16660000,Market Correction
3942,2407,06-11-2021,18080000,Annual Raise
3943,2407,05/06/2023,20160000,Adjustment
3944,2408,04-01-2017,26740000,Initial
3945,2408,06/07/2018,29820000,Market Correction
3946,2408,05/01/2020,31430000,Annual Raise
3947,2408,06/07/2021,33310000,Annual Raise
3948,2409,2020-11-10,17580000,Initial
3949,2409,06-12-2022,18580000,Market Correction
3950,2410,29-06-2019,14680000,Initial
3951,2410,30/04/2021,15550000,Market Correction
3952,2410,02/03/2023,16310000,Market Correction
3953,2411,23/09/2015,23400000,
3954,2411,2017-04-09,26060000,Annual Raise
3955,2411,2018-10-26,29120000,Promotion
3956,2411,2020-05-13,31460000,Promotion
3957,2411,28-11-2021,33660000,Adjustment
3958,2411,16/06/2023,36060000,Adjustment
3959,2412,17/05/2016,12940000,Initial
3960,2412,06/02/2018,14230000,Adjustment
3961,2412,29-10-2019,14900000,Market Correction
3962,2412,20/07/2021,16290000,Adjustment
3963,2412,2023-04-11,17450000,Adjustment
3964,2413,30-07-2023,24610000,Initial
3965,2414,29/12/2018,60840000,Initial
3966,2414,29/06/2020,65750000,Market Correction
3967,2414,30/12/2021,70050000,Market Correction
3968,2414,02-07-2023,73330000,Adjustment
3969,2415,2020-09-25,24720000,
3970,2415,13/11/2022,26460000,Annual Raise
3971,2416,27/06/2020,31090000,Initial
3972,2416,28/12/2021,33260000,Promotion
3973,2416,01-07-2023,36190000,Market Correction
3974,2417,2016-02-12,34300000,Initial
3975,2417,22-11-2017,36690000,Market Correction
3976,2417,02-09-2019,39470000,Adjustment
3977,2417,12-06-2021,43800000,Annual Raise
3978,2417,23/03/2023,46880000,Annual Raise
3979,2418,03-01-2017,20210000,Initial
3980,2418,10-08-2018,22060000,Market Correction
3981,2418,16/03/2020,23720000,Promotion
3982,2418,21-10-2021,25740000,Promotion
3983,2418,28-05-2023,27710000,Adjustment
3984,2419,2021-12-22,21230000,Initial
3985,2419,28-06-2023,23220000,Market Correction
3986,2420,22-11-2023,19290000,Initial
3987,2421,29-08-2020,10030000,Initial
3988,2421,31/10/2022,11200000,Promotion
3989,2422,27-07-2023,9640000,Initial
3990,2423,2024-07-25,18650000,Initial
3991,2424,30/03/2021,12870000,Initial
3992,2424,14-02-2023,14400000,Market Correction
3993,2425,06/07/2020,15520000,Initial
3994,2425,2022-10-04,17370000,Promotion
3995,2426,27-07-2023,19190000,Initial
3996,2427,03/05/2020,12060000,Initial
3997,2427,22/11/2021,13050000,Annual Raise
3998,2427,13-06-2023,14580000,Adjustment
3999,2428,14/12/2017,27930000,Initial
4000,2428,18-09-2019,29920000,Market Correction
4001,2428,23-06-2021,31670000,Adjustment
4002,2428,2023-03-29,34520000,Market Correction
4003,2429,06-08-2023,41920000,Initial
4004,2430,09-06-2016,11420000,Initial
4005,2430,24/02/2018,12550000,Promotion
4006,2430,12-11-2019,13480000,Promotion
4007,2430,2021-07-29,14730000,Market Correction
4008,2430,16/04/2023,16040000,Promotion
4009,2431,2023-08-01,21040000,Initial
4010,2432,14-11-2018,20390000,Initial
4011,2432,2020-05-27,22480000,Annual Raise
4012,2432,08/12/2021,23800000,
4013,2432,21-06-2023,25590000,Promotion
4014,2433,11-10-2017,62970000,Initial
4015,2433,2019-08-01,67210000,Annual Raise
4016,2433,22-05-2021,71790000,Promotion
4017,2433,13/03/2023,76360000,
4018,2434,2024-09-29,25920000,Initial
4019,2435,03-06-2015,11130000,Initial
4020,2435,06/01/2017,11760000,Adjustment
4021,2435,12/08/2018,12710000,Adjustment
4022,2435,18/03/2020,13280000,Adjustment
4023,2435,22/10/2021,14490000,Promotion
4024,2435,28-05-2023,15250000,Promotion
4025,2436,28-12-2017,24030000,Initial
4026,2436,2019-11-29,25910000,Promotion
4027,2436,30-10-2021,26960000,Promotion
4028,2437,2019-03-28,13700000,Initial
4029,2437,27-02-2021,15200000,Adjustment
4030,2437,30/01/2023,15940000,Annual Raise
4031,2438,14/02/2016,34610000,Initial
4032,2438,23/11/2017,38140000,Market Correction
4033,2438,03/09/2019,42480000,Adjustment
4034,2438,2021-06-13,46340000,Annual Raise
4035,2438,24/03/2023,50300000,
4036,2439,13/11/2016,10010000,Initial
4037,2439,2018-06-30,11200000,Adjustment
4038,2439,2020-02-14,11900000,Promotion
4039,2439,30-09-2021,12450000,Market Correction
4040,2439,17-05-2023,13390000,Market Correction
4041,2440,2020-07-28,15840000,Initial
4042,2440,2022-10-15,17710000,Annual Raise
4043,2441,2018-03-23,20810000,Initial
4044,2441,02-12-2019,22720000,
4045,2441,2021-08-12,23890000,Promotion
4046,2441,23-04-2023,26270000,Adjustment
4047,2442,2024-01-09,31680000,Initial
4048,2443,21-08-2021,24740000,Initial
4049,2443,2023-04-27,26080000,
4050,2444,2019-10-16,20460000,Initial
4051,2444,2021-07-11,22110000,Market Correction
4052,2444,2023-04-07,24650000,Market Correction
4053,2445,2020-08-29,18990000,Initial
4054,2445,31/10/2022,21230000,Adjustment
4055,2446,30/03/2017,12380000,Initial
4056,2446,2018-10-17,13070000,Market Correction
4057,2446,2020-05-06,14450000,Promotion
4058,2446,24/11/2021,16110000,Annual Raise
4059,2446,2023-06-14,16810000,Adjustment
4060,2447,13/07/2022,17760000,Initial
4061,2448,20/06/2021,26490000,Initial
4062,2448,27/03/2023,27640000,Adjustment
4063,2449,2018-01-02,26110000,Initial
4064,2449,2019-10-03,28230000,Adjustment
4065,2449,03-07-2021,30520000,Annual Raise
4066,2449,2023-04-03,33160000,Market Correction
4067,2450,2021-05-07,18950000,Initial
4068,2450,05/03/2023,19800000,Adjustment
4069,2451,2020-03-09,28640000,Initial
4070,2452,2024-06-19,21300000,Initial
4071,2453,09/02/2022,33260000,Initial
4072,2454,31/03/2022,32470000,Initial
4073,2455,2017-09-03,33430000,Initial
4074,2455,04/07/2019,36220000,Annual Raise
4075,2455,2021-05-03,40150000,Market Correction
4076,2455,03/03/2023,44790000,Annual Raise
4077,2456,2020-03-16,59680000,Initial
4078,2456,2021-10-21,62780000,Market Correction
4079,2456,28/05/2023,70250000,Annual Raise
4080,2457,07/04/2017,20970000,Initial
4081,2457,24-10-2018,22730000,Adjustment
4082,2457,11/05/2020,23960000,Annual Raise
4083,2457,27-11-2021,26160000,Promotion
4084,2457,15-06-2023,27870000,Promotion
4085,2458,2022-05-21,11360000,Initial
4086,2459,10/10/2023,15960000,Initial
4087,2460,26-07-2019,14270000,Initial
4088,2460,18-05-2021,15000000,Annual Raise
4089,2460,2023-03-11,15790000,Annual Raise
4090,2461,14-06-2019,20500000,Initial
4091,2461,2021-04-20,22440000,Market Correction
4092,2461,2023-02-25,24770000,Annual Raise
4093,2462,2016-04-03,16470000,Initial
4094,2462,2018-01-02,17620000,Adjustment
4095,2462,03/10/2019,18480000,Annual Raise
4096,2462,03/07/2021,19880000,Promotion
4097,2462,03-04-2023,22130000,Adjustment
4098,2463,26-07-2020,9940000,Initial
4099,2463,2022-10-14,11070000,Adjustment
4100,2464,10-09-2018,13960000,Initial
4101,2464,08-04-2020,15580000,Market Correction
4102,2464,05/11/2021,16870000,Market Correction
4103,2464,04/06/2023,18360000,Annual Raise
4104,2465,2019-09-29,32180000,Initial
4105,2465,30-06-2021,33730000,Adjustment
4106,2465,01/04/2023,35860000,Promotion
4107,2466,06/12/2019,21980000,Initial
4108,2466,14/08/2021,23470000,Market Correction
4109,2466,24/04/2023,25500000,Market Correction
4110,2467,05/11/2022,10850000,Initial
4111,2468,2022-08-28,39090000,Initial
4112,2469,2019-01-26,34550000,
4113,2469,17/01/2021,37910000,Adjustment
4114,2469,2023-01-09,39770000,Annual Raise
4115,2470,28-03-2022,7840000,Initial
4116,2471,30-09-2022,18610000,Initial
4117,2472,2018-06-20,11680000,Initial
4118,2472,06/02/2020,12410000,Promotion
4119,2472,25/09/2021,13360000,
4120,2472,15-05-2023,14040000,Market Correction
4121,2473,30/12/2020,19180000,Initial
4122,2473,31-12-2022,20250000,Adjustment
4123,2474,2017-11-12,26240000,Initial
4124,2474,2019-08-25,28080000,Promotion
4125,2474,07-06-2021,30600000,Promotion
4126,2474,2023-03-21,33580000,Annual Raise
4127,2475,03-12-2019,19880000,Initial
4128,2475,2021-08-12,21880000,Promotion
4129,2475,23-04-2023,22770000,Market Correction
4130,2476,2018-01-27,17580000,Initial
4131,2476,21/10/2019,18750000,Adjustment
4132,2476,15/07/2021,20970000,Annual Raise
4133,2476,09-04-2023,22750000,Market Correction
4134,2477,07-06-2024,43500000,Initial
4135,2478,30/03/2024,12500000,Initial
4136,2479,02-10-2021,14160000,Initial
4137,2479,18-05-2023,15810000,Promotion
4138,2480,2022-10-18,39160000,Initial
4139,2481,15/11/2023,21890000,Initial
4140,2482,2018-07-09,18000000,Initial
4141,2482,21/02/2020,19320000,Annual Raise
4142,2482,05-10-2021,21500000,Promotion
4143,2482,20/05/2023,22420000,Market Correction
4144,2483,01-07-2024,18890000,Initial
4145,2484,24-01-2020,14430000,Initial
4146,2484,16-09-2021,16080000,Market Correction
4147,2484,2023-05-10,16940000,Market Correction
4148,2485,16/09/2022,18170000,Initial
4149,2486,12-12-2015,15300000,Initial
4150,2486,15-06-2017,17030000,Market Correction
4151,2486,2018-12-18,18850000,Annual Raise
4152,2486,2020-06-22,20700000,Market Correction
4153,2486,25-12-2021,22660000,Market Correction
4154,2486,2023-06-29,24920000,Market Correction
4155,2487,11-05-2024,7610000,Initial
4156,2488,06-04-2021,7140000,Initial
4157,2488,18-02-2023,7760000,Market Correction
4158,2489,2020-03-09,11690000,Initial
4159,2489,26/05/2022,12690000,
4160,2490,2021-09-25,26130000,
4161,2490,15/05/2023,28530000,Annual Raise
4162,2491,12-05-2021,12170000,Initial
4163,2491,2023-01-30,13290000,Promotion
4164,2492,11-04-2024,29040000,Initial
4165,2493,2017-02-19,18550000,Initial
4166,2493,16/09/2018,19960000,Adjustment
4167,2493,2020-04-13,20870000,Market Correction
4168,2493,08/11/2021,22390000,Promotion
4169,2493,06-06-2023,23910000,Adjustment
4170,2494,14-04-2019,22800000,Initial
4171,2494,10/03/2021,24410000,Promotion
4172,2494,2023-02-04,25810000,Annual Raise
4173,2495,24/02/2023,65710000,Initial
4174,2496,28/04/2015,12870000,Initial
4175,2496,07/12/2016,14370000,Promotion
4176,2496,2018-07-19,15520000,Promotion
4177,2496,2020-02-29,16770000,Promotion
4178,2496,2021-10-10,18120000,Promotion
4179,2496,2023-05-22,20160000,Adjustment
4180,2497,14-10-2017,14340000,Initial
4181,2497,04/08/2019,15880000,Annual Raise
4182,2497,2021-05-24,17210000,Annual Raise
4183,2497,14/03/2023,18110000,Promotion
4184,2498,12/02/2015,14790000,Initial
4185,2498,2016-10-05,15870000,Market Correction
4186,2498,30-05-2018,17210000,Market Correction
4187,2498,22/01/2020,18450000,Promotion
4188,2498,15/09/2021,19350000,Market Correction
4189,2498,10-05-2023,20140000,Market Correction
4190,2499,2022-09-14,7410000,Initial
4191,2500,27-10-2015,16190000,Initial
4192,2501,12/04/2020,19110000,Initial
4193,2501,08/11/2021,20300000,Adjustment
4194,2501,06/06/2023,21600000,Annual Raise
4195,2502,22/01/2015,11830000,
4196,2502,2016-09-18,12480000,Annual Raise
4197,2502,16-05-2018,13950000,Market Correction
4198,2502,12-01-2020,14630000,Market Correction
4199,2502,2021-09-08,16310000,Annual Raise
4200,2502,2023-05-06,17830000,Adjustment
4201,2503,2022-07-12,42610000,Initial
4202,2504,2017-12-02,18780000,Initial
4203,2504,04-06-2019,20740000,Promotion
4204,2504,05/12/2020,21970000,Adjustment
4205,2504,07-06-2022,24080000,Adjustment
4206,2505,2016-01-03,24580000,Initial
4207,2505,21-10-2017,25940000,Market Correction
4208,2505,09-08-2019,28670000,Annual Raise
4209,2505,27/05/2021,31570000,Adjustment
4210,2505,15-03-2023,33430000,Adjustment
4211,2506,23-04-2016,9030000,Initial
4212,2506,2018-01-18,9850000,Annual Raise
4213,2506,15-10-2019,10460000,
4214,2506,11-07-2021,11000000,Promotion
4215,2506,07-04-2023,12290000,Promotion
4216,2507,22/05/2023,11600000,Initial
4217,2508,2021-11-15,20030000,Initial
4218,2508,09/06/2023,21870000,Adjustment
4219,2509,06-11-2016,9570000,Initial
4220,2509,24-06-2018,10000000,Annual Raise
